year,series,category,value,unit,source,method
2011,MK,total,833.4031519,Gt,krausmann2018,observed
2012,MK,total,864.0753459,Gt,krausmann2018,observed
2013,MK,total,896.0151036,Gt,krausmann2018,observed
2014,MK,total,928.3383179,Gt,krausmann2018,observed
2015,MK,total,959.6117808,Gt,krausmann2018,observed
1900,N,biomass,5.271598443,Gt/yr,krausmann2018,observed
1900,N,biomass,5.271598443,Gt/yr,krausmann2009,observed
1900,N,biomass,5.271598443,Gt/yr,haas2020,observed
1901,N,biomass,5.332061472,Gt/yr,krausmann2018,observed
1901,N,biomass,5.332061472,Gt/yr,krausmann2009,observed
1901,N,biomass,5.332061472,Gt/yr,haas2020,observed
1902,N,biomass,5.392524501,Gt/yr,krausmann2018,observed
1902,N,biomass,5.392524501,Gt/yr,krausmann2009,observed
1902,N,biomass,5.392524501,Gt/yr,haas2020,observed
1903,N,biomass,5.452987529,Gt/yr,krausmann2018,observed
1903,N,biomass,5.452987529,Gt/yr,krausmann2009,observed
1903,N,biomass,5.452987529,Gt/yr,haas2020,observed
1904,N,biomass,5.513450558,Gt/yr,krausmann2018,observed
1904,N,biomass,5.513450558,Gt/yr,krausmann2009,observed
1904,N,biomass,5.513450558,Gt/yr,haas2020,observed
1905,N,biomass,5.573913587,Gt/yr,krausmann2018,observed
1905,N,biomass,5.573913587,Gt/yr,krausmann2009,observed
1905,N,biomass,5.573913587,Gt/yr,haas2020,observed
1906,N,biomass,5.634376615,Gt/yr,krausmann2018,observed
1906,N,biomass,5.634376615,Gt/yr,krausmann2009,observed
1906,N,biomass,5.634376615,Gt/yr,haas2020,observed
1907,N,biomass,5.694839644,Gt/yr,krausmann2018,observed
1907,N,biomass,5.694839644,Gt/yr,krausmann2009,observed
1907,N,biomass,5.694839644,Gt/yr,haas2020,observed
1908,N,biomass,5.755302673,Gt/yr,krausmann2018,observed
1908,N,biomass,5.755302673,Gt/yr,krausmann2009,observed
1908,N,biomass,5.755302673,Gt/yr,haas2020,observed
1909,N,biomass,5.815765702,Gt/yr,krausmann2018,observed
1909,N,biomass,5.815765702,Gt/yr,krausmann2009,observed
1909,N,biomass,5.815765702,Gt/yr,haas2020,observed
1910,N,biomass,5.87622873,Gt/yr,krausmann2018,observed
1910,N,biomass,5.87622873,Gt/yr,krausmann2009,observed
1910,N,biomass,5.87622873,Gt/yr,haas2020,observed
1911,N,biomass,5.947307715,Gt/yr,krausmann2018,observed
1911,N,biomass,5.947307715,Gt/yr,krausmann2009,observed
1911,N,biomass,5.947307715,Gt/yr,haas2020,observed
1912,N,biomass,6.0183867,Gt/yr,krausmann2018,observed
1912,N,biomass,6.0183867,Gt/yr,krausmann2009,observed
1912,N,biomass,6.0183867,Gt/yr,haas2020,observed
1913,N,biomass,6.089465684,Gt/yr,krausmann2018,observed
1913,N,biomass,6.089465684,Gt/yr,krausmann2009,observed
1913,N,biomass,6.089465684,Gt/yr,haas2020,observed
1914,N,biomass,6.160544669,Gt/yr,krausmann2018,observed
1914,N,biomass,6.160544669,Gt/yr,krausmann2009,observed
1914,N,biomass,6.160544669,Gt/yr,haas2020,observed
1915,N,biomass,6.231623654,Gt/yr,krausmann2018,observed
1915,N,biomass,6.231623654,Gt/yr,krausmann2009,observed
1915,N,biomass,6.231623654,Gt/yr,haas2020,observed
1916,N,biomass,6.302702638,Gt/yr,krausmann2018,observed
1916,N,biomass,6.302702638,Gt/yr,krausmann2009,observed
1916,N,biomass,6.302702638,Gt/yr,haas2020,observed
1917,N,biomass,6.373781623,Gt/yr,krausmann2018,observed
1917,N,biomass,6.373781623,Gt/yr,krausmann2009,observed
1917,N,biomass,6.373781623,Gt/yr,haas2020,observed
1918,N,biomass,6.444860608,Gt/yr,krausmann2018,observed
1918,N,biomass,6.444860608,Gt/yr,krausmann2009,observed
1918,N,biomass,6.444860608,Gt/yr,haas2020,observed
1919,N,biomass,6.515939593,Gt/yr,krausmann2018,observed
1919,N,biomass,6.515939593,Gt/yr,krausmann2009,observed
1919,N,biomass,6.515939593,Gt/yr,haas2020,observed
1920,N,biomass,6.587018577,Gt/yr,krausmann2018,observed
1920,N,biomass,6.587018577,Gt/yr,krausmann2009,observed
1920,N,biomass,6.587018577,Gt/yr,haas2020,observed
1921,N,biomass,6.658097562,Gt/yr,krausmann2018,observed
1921,N,biomass,6.658097562,Gt/yr,krausmann2009,observed
1921,N,biomass,6.658097562,Gt/yr,haas2020,observed
1922,N,biomass,6.729176547,Gt/yr,krausmann2018,observed
1922,N,biomass,6.729176547,Gt/yr,krausmann2009,observed
1922,N,biomass,6.729176547,Gt/yr,haas2020,observed
1923,N,biomass,6.800255531,Gt/yr,krausmann2018,observed
1923,N,biomass,6.800255531,Gt/yr,krausmann2009,observed
1923,N,biomass,6.800255531,Gt/yr,haas2020,observed
1924,N,biomass,6.871334516,Gt/yr,krausmann2018,observed
1924,N,biomass,6.871334516,Gt/yr,krausmann2009,observed
1924,N,biomass,6.871334516,Gt/yr,haas2020,observed
1925,N,biomass,6.942413501,Gt/yr,krausmann2018,observed
1925,N,biomass,6.942413501,Gt/yr,krausmann2009,observed
1925,N,biomass,6.942413501,Gt/yr,haas2020,observed
1926,N,biomass,7.013492485,Gt/yr,krausmann2018,observed
1926,N,biomass,7.013492485,Gt/yr,krausmann2009,observed
1926,N,biomass,7.013492485,Gt/yr,haas2020,observed
1927,N,biomass,7.08457147,Gt/yr,krausmann2018,observed
1927,N,biomass,7.08457147,Gt/yr,krausmann2009,observed
1927,N,biomass,7.08457147,Gt/yr,haas2020,observed
1928,N,biomass,7.155650455,Gt/yr,krausmann2018,observed
1928,N,biomass,7.155650455,Gt/yr,krausmann2009,observed
1928,N,biomass,7.155650455,Gt/yr,haas2020,observed
1929,N,biomass,7.22672944,Gt/yr,krausmann2018,observed
1929,N,biomass,7.22672944,Gt/yr,krausmann2009,observed
1929,N,biomass,7.22672944,Gt/yr,haas2020,observed
1930,N,biomass,7.297808424,Gt/yr,krausmann2018,observed
1930,N,biomass,7.297808424,Gt/yr,krausmann2009,observed
1930,N,biomass,7.297808424,Gt/yr,haas2020,observed
1931,N,biomass,7.342558234,Gt/yr,krausmann2018,observed
1931,N,biomass,7.342558234,Gt/yr,krausmann2009,observed
1931,N,biomass,7.342558234,Gt/yr,haas2020,observed
1932,N,biomass,7.387308043,Gt/yr,krausmann2018,observed
1932,N,biomass,7.387308043,Gt/yr,krausmann2009,observed
1932,N,biomass,7.387308043,Gt/yr,haas2020,observed
1933,N,biomass,7.432057852,Gt/yr,krausmann2018,observed
1933,N,biomass,7.432057852,Gt/yr,krausmann2009,observed
1933,N,biomass,7.432057852,Gt/yr,haas2020,observed
1934,N,biomass,7.476807662,Gt/yr,krausmann2018,observed
1934,N,biomass,7.476807662,Gt/yr,krausmann2009,observed
1934,N,biomass,7.476807662,Gt/yr,haas2020,observed
1935,N,biomass,7.521557471,Gt/yr,krausmann2018,observed
1935,N,biomass,7.521557471,Gt/yr,krausmann2009,observed
1935,N,biomass,7.521557471,Gt/yr,haas2020,observed
1936,N,biomass,7.566307281,Gt/yr,krausmann2018,observed
1936,N,biomass,7.566307281,Gt/yr,krausmann2009,observed
1936,N,biomass,7.566307281,Gt/yr,haas2020,observed
1937,N,biomass,7.61105709,Gt/yr,krausmann2018,observed
1937,N,biomass,7.61105709,Gt/yr,krausmann2009,observed
1937,N,biomass,7.61105709,Gt/yr,haas2020,observed
1938,N,biomass,7.6558069,Gt/yr,krausmann2018,observed
1938,N,biomass,7.6558069,Gt/yr,krausmann2009,observed
1938,N,biomass,7.6558069,Gt/yr,haas2020,observed
1939,N,biomass,7.700556709,Gt/yr,krausmann2018,observed
1939,N,biomass,7.700556709,Gt/yr,krausmann2009,observed
1939,N,biomass,7.700556709,Gt/yr,haas2020,observed
1940,N,biomass,7.745306518,Gt/yr,krausmann2018,observed
1940,N,biomass,7.745306518,Gt/yr,krausmann2009,observed
1940,N,biomass,7.745306518,Gt/yr,haas2020,observed
1941,N,biomass,7.790056328,Gt/yr,krausmann2018,observed
1941,N,biomass,7.790056328,Gt/yr,krausmann2009,observed
1941,N,biomass,7.790056328,Gt/yr,haas2020,observed
1942,N,biomass,7.834806137,Gt/yr,krausmann2018,observed
1942,N,biomass,7.834806137,Gt/yr,krausmann2009,observed
1942,N,biomass,7.834806137,Gt/yr,haas2020,observed
1943,N,biomass,7.879555947,Gt/yr,krausmann2018,observed
1943,N,biomass,7.879555947,Gt/yr,krausmann2009,observed
1943,N,biomass,7.879555947,Gt/yr,haas2020,observed
1944,N,biomass,7.924305756,Gt/yr,krausmann2018,observed
1944,N,biomass,7.924305756,Gt/yr,krausmann2009,observed
1944,N,biomass,7.924305756,Gt/yr,haas2020,observed
1945,N,biomass,7.969055566,Gt/yr,krausmann2018,observed
1945,N,biomass,7.969055566,Gt/yr,krausmann2009,observed
1945,N,biomass,7.969055566,Gt/yr,haas2020,observed
1946,N,biomass,8.013805375,Gt/yr,krausmann2018,observed
1946,N,biomass,8.013805375,Gt/yr,krausmann2009,observed
1946,N,biomass,8.013805375,Gt/yr,haas2020,observed
1947,N,biomass,8.058555184,Gt/yr,krausmann2018,observed
1947,N,biomass,8.058555184,Gt/yr,krausmann2009,observed
1947,N,biomass,8.058555184,Gt/yr,haas2020,observed
1948,N,biomass,8.103304994,Gt/yr,krausmann2018,observed
1948,N,biomass,8.103304994,Gt/yr,krausmann2009,observed
1948,N,biomass,8.103304994,Gt/yr,haas2020,observed
1949,N,biomass,8.148054803,Gt/yr,krausmann2018,observed
1949,N,biomass,8.148054803,Gt/yr,krausmann2009,observed
1949,N,biomass,8.148054803,Gt/yr,haas2020,observed
1950,N,biomass,8.192804613,Gt/yr,krausmann2018,observed
1950,N,biomass,8.192804613,Gt/yr,krausmann2009,observed
1950,N,biomass,8.192804613,Gt/yr,haas2020,observed
1951,N,biomass,8.309263353,Gt/yr,krausmann2018,observed
1951,N,biomass,8.300873328,Gt/yr,krausmann2009,observed
1951,N,biomass,8.309263353,Gt/yr,haas2020,observed
1952,N,biomass,8.425722093,Gt/yr,krausmann2018,observed
1952,N,biomass,8.408942043,Gt/yr,krausmann2009,observed
1952,N,biomass,8.425722093,Gt/yr,haas2020,observed
1953,N,biomass,8.542180833,Gt/yr,krausmann2018,observed
1953,N,biomass,8.517010758,Gt/yr,krausmann2009,observed
1953,N,biomass,8.542180833,Gt/yr,haas2020,observed
1954,N,biomass,8.658639574,Gt/yr,krausmann2018,observed
1954,N,biomass,8.625079473,Gt/yr,krausmann2009,observed
1954,N,biomass,8.658639574,Gt/yr,haas2020,observed
1955,N,biomass,8.775098314,Gt/yr,krausmann2018,observed
1955,N,biomass,8.733148188,Gt/yr,krausmann2009,observed
1955,N,biomass,8.775098314,Gt/yr,haas2020,observed
1956,N,biomass,8.891557054,Gt/yr,krausmann2018,observed
1956,N,biomass,8.841216903,Gt/yr,krausmann2009,observed
1956,N,biomass,8.891557054,Gt/yr,haas2020,observed
1957,N,biomass,9.008015794,Gt/yr,krausmann2018,observed
1957,N,biomass,8.949285618,Gt/yr,krausmann2009,observed
1957,N,biomass,9.008015794,Gt/yr,haas2020,observed
1958,N,biomass,9.124474534,Gt/yr,krausmann2018,observed
1958,N,biomass,9.057354333,Gt/yr,krausmann2009,observed
1958,N,biomass,9.124474534,Gt/yr,haas2020,observed
1959,N,biomass,9.240933275,Gt/yr,krausmann2018,observed
1959,N,biomass,9.165423048,Gt/yr,krausmann2009,observed
1959,N,biomass,9.240933275,Gt/yr,haas2020,observed
1960,N,biomass,9.357392015,Gt/yr,krausmann2018,observed
1960,N,biomass,9.273491763,Gt/yr,krausmann2009,observed
1960,N,biomass,9.357392015,Gt/yr,haas2020,observed
1961,N,biomass,9.473850755,Gt/yr,krausmann2018,observed
1961,N,biomass,9.381560478,Gt/yr,krausmann2009,observed
1961,N,biomass,9.473850755,Gt/yr,haas2020,observed
1962,N,biomass,9.616477254,Gt/yr,krausmann2018,observed
1962,N,biomass,9.462723148,Gt/yr,krausmann2009,observed
1962,N,biomass,9.616477254,Gt/yr,haas2020,observed
1963,N,biomass,9.737299986,Gt/yr,krausmann2018,observed
1963,N,biomass,9.588093862,Gt/yr,krausmann2009,observed
1963,N,biomass,9.737299986,Gt/yr,haas2020,observed
1964,N,biomass,10.11986499,Gt/yr,krausmann2018,observed
1964,N,biomass,9.979398523,Gt/yr,krausmann2009,observed
1964,N,biomass,10.11986499,Gt/yr,haas2020,observed
1965,N,biomass,10.30190887,Gt/yr,krausmann2018,observed
1965,N,biomass,10.18514651,Gt/yr,krausmann2009,observed
1965,N,biomass,10.30190887,Gt/yr,haas2020,observed
1966,N,biomass,10.68614457,Gt/yr,krausmann2018,observed
1966,N,biomass,10.54653344,Gt/yr,krausmann2009,observed
1966,N,biomass,10.68614457,Gt/yr,haas2020,observed
1967,N,biomass,10.98178634,Gt/yr,krausmann2018,observed
1967,N,biomass,10.81487182,Gt/yr,krausmann2009,observed
1967,N,biomass,10.98178634,Gt/yr,haas2020,observed
1968,N,biomass,11.18348722,Gt/yr,krausmann2018,observed
1968,N,biomass,11.03771616,Gt/yr,krausmann2009,observed
1968,N,biomass,11.18348722,Gt/yr,haas2020,observed
1969,N,biomass,11.28885261,Gt/yr,krausmann2018,observed
1969,N,biomass,11.14972781,Gt/yr,krausmann2009,observed
1969,N,biomass,11.28885261,Gt/yr,haas2020,observed
1970,N,biomass,11.57350618,Gt/yr,krausmann2018,observed
1970,N,biomass,11.46514762,Gt/yr,krausmann2009,observed
1970,N,biomass,12.58171182,Gt/yr,unep_irp,observed
1970,N,biomass,11.57350618,Gt/yr,haas2020,observed
1971,N,biomass,11.92007202,Gt/yr,krausmann2018,observed
1971,N,biomass,11.73528511,Gt/yr,krausmann2009,observed
1971,N,biomass,12.82562557,Gt/yr,unep_irp,observed
1971,N,biomass,11.92007202,Gt/yr,haas2020,observed
1972,N,biomass,11.91285869,Gt/yr,krausmann2018,observed
1972,N,biomass,11.80265646,Gt/yr,krausmann2009,observed
1972,N,biomass,12.77475209,Gt/yr,unep_irp,observed
1972,N,biomass,11.91285869,Gt/yr,haas2020,observed
1973,N,biomass,12.38955295,Gt/yr,krausmann2018,observed
1973,N,biomass,12.26920466,Gt/yr,krausmann2009,observed
1973,N,biomass,13.38619267,Gt/yr,unep_irp,observed
1973,N,biomass,12.38955295,Gt/yr,haas2020,observed
1974,N,biomass,12.5200675,Gt/yr,krausmann2018,observed
1974,N,biomass,12.45368371,Gt/yr,krausmann2009,observed
1974,N,biomass,13.47906097,Gt/yr,unep_irp,observed
1974,N,biomass,12.5200675,Gt/yr,haas2020,observed
1975,N,biomass,12.59878556,Gt/yr,krausmann2018,observed
1975,N,biomass,12.51889102,Gt/yr,krausmann2009,observed
1975,N,biomass,13.6811816,Gt/yr,unep_irp,observed
1975,N,biomass,12.59878556,Gt/yr,haas2020,observed
1976,N,biomass,12.96998909,Gt/yr,krausmann2018,observed
1976,N,biomass,12.86560401,Gt/yr,krausmann2009,observed
1976,N,biomass,14.11846403,Gt/yr,unep_irp,observed
1976,N,biomass,12.96998909,Gt/yr,haas2020,observed
1977,N,biomass,13.08525345,Gt/yr,krausmann2018,observed
1977,N,biomass,12.92536535,Gt/yr,krausmann2009,observed
1977,N,biomass,14.25194631,Gt/yr,unep_irp,observed
1977,N,biomass,13.08525345,Gt/yr,haas2020,observed
1978,N,biomass,13.4567124,Gt/yr,krausmann2018,observed
1978,N,biomass,13.25415945,Gt/yr,krausmann2009,observed
1978,N,biomass,14.67582886,Gt/yr,unep_irp,observed
1978,N,biomass,13.4567124,Gt/yr,haas2020,observed
1979,N,biomass,13.5171866,Gt/yr,krausmann2018,observed
1979,N,biomass,13.33797243,Gt/yr,krausmann2009,observed
1979,N,biomass,14.5701022,Gt/yr,unep_irp,observed
1979,N,biomass,13.5171866,Gt/yr,haas2020,observed
1980,N,biomass,13.51803751,Gt/yr,krausmann2018,observed
1980,N,biomass,13.38248363,Gt/yr,krausmann2009,observed
1980,N,biomass,14.5607568,Gt/yr,unep_irp,observed
1980,N,biomass,13.51803751,Gt/yr,haas2020,observed
1981,N,biomass,13.89319371,Gt/yr,krausmann2018,observed
1981,N,biomass,13.72556608,Gt/yr,krausmann2009,observed
1981,N,biomass,14.97613019,Gt/yr,unep_irp,observed
1981,N,biomass,13.89319371,Gt/yr,haas2020,observed
1982,N,biomass,14.18902226,Gt/yr,krausmann2018,observed
1982,N,biomass,14.0698035,Gt/yr,krausmann2009,observed
1982,N,biomass,15.42623851,Gt/yr,unep_irp,observed
1982,N,biomass,14.18902226,Gt/yr,haas2020,observed
1983,N,biomass,14.1474248,Gt/yr,krausmann2018,observed
1983,N,biomass,14.15990481,Gt/yr,krausmann2009,observed
1983,N,biomass,15.37507672,Gt/yr,unep_irp,observed
1983,N,biomass,14.1474248,Gt/yr,haas2020,observed
1984,N,biomass,14.6905423,Gt/yr,krausmann2018,observed
1984,N,biomass,14.61294497,Gt/yr,krausmann2009,observed
1984,N,biomass,15.95728659,Gt/yr,unep_irp,observed
1984,N,biomass,14.6905423,Gt/yr,haas2020,observed
1985,N,biomass,14.89941964,Gt/yr,krausmann2018,observed
1985,N,biomass,15.29921835,Gt/yr,krausmann2009,observed
1985,N,biomass,16.09278251,Gt/yr,unep_irp,observed
1985,N,biomass,14.89941964,Gt/yr,haas2020,observed
1986,N,biomass,15.06484129,Gt/yr,krausmann2018,observed
1986,N,biomass,15.50073749,Gt/yr,krausmann2009,observed
1986,N,biomass,16.25514479,Gt/yr,unep_irp,observed
1986,N,biomass,15.06484129,Gt/yr,haas2020,observed
1987,N,biomass,15.15500489,Gt/yr,krausmann2018,observed
1987,N,biomass,15.6453646,Gt/yr,krausmann2009,observed
1987,N,biomass,16.34465566,Gt/yr,unep_irp,observed
1987,N,biomass,15.15500489,Gt/yr,haas2020,observed
1988,N,biomass,15.21320124,Gt/yr,krausmann2018,observed
1988,N,biomass,15.75410901,Gt/yr,krausmann2009,observed
1988,N,biomass,16.34108282,Gt/yr,unep_irp,observed
1988,N,biomass,15.21320124,Gt/yr,haas2020,observed
1989,N,biomass,15.74169017,Gt/yr,krausmann2018,observed
1989,N,biomass,16.21371911,Gt/yr,krausmann2009,observed
1989,N,biomass,16.87984146,Gt/yr,unep_irp,observed
1989,N,biomass,15.74169017,Gt/yr,haas2020,observed
1990,N,biomass,16.04596797,Gt/yr,krausmann2018,observed
1990,N,biomass,16.53521209,Gt/yr,krausmann2009,observed
1990,N,biomass,17.20657813,Gt/yr,unep_irp,observed
1990,N,biomass,16.04596797,Gt/yr,haas2020,observed
1991,N,biomass,15.94001386,Gt/yr,krausmann2018,observed
1991,N,biomass,16.46049983,Gt/yr,krausmann2009,observed
1991,N,biomass,17.10280297,Gt/yr,unep_irp,observed
1991,N,biomass,15.94001386,Gt/yr,haas2020,observed
1992,N,biomass,16.14785439,Gt/yr,krausmann2018,observed
1992,N,biomass,16.6095297,Gt/yr,krausmann2009,observed
1992,N,biomass,17.25094372,Gt/yr,unep_irp,observed
1992,N,biomass,16.14785439,Gt/yr,haas2020,observed
1993,N,biomass,15.87673699,Gt/yr,krausmann2018,observed
1993,N,biomass,16.50054634,Gt/yr,krausmann2009,observed
1993,N,biomass,17.08663525,Gt/yr,unep_irp,observed
1993,N,biomass,15.87673699,Gt/yr,haas2020,observed
1994,N,biomass,16.10603627,Gt/yr,krausmann2018,observed
1994,N,biomass,16.6440277,Gt/yr,krausmann2009,observed
1994,N,biomass,17.31943209,Gt/yr,unep_irp,observed
1994,N,biomass,16.10603627,Gt/yr,haas2020,observed
1995,N,biomass,16.2174489,Gt/yr,krausmann2018,observed
1995,N,biomass,16.761521,Gt/yr,krausmann2009,observed
1995,N,biomass,17.53102934,Gt/yr,unep_irp,observed
1995,N,biomass,16.2174489,Gt/yr,haas2020,observed
1996,N,biomass,16.68329088,Gt/yr,krausmann2018,observed
1996,N,biomass,17.16593534,Gt/yr,krausmann2009,observed
1996,N,biomass,18.09435644,Gt/yr,unep_irp,observed
1996,N,biomass,16.68329088,Gt/yr,haas2020,observed
1997,N,biomass,16.75297711,Gt/yr,krausmann2018,observed
1997,N,biomass,17.23184644,Gt/yr,krausmann2009,observed
1997,N,biomass,18.1453386,Gt/yr,unep_irp,observed
1997,N,biomass,16.75297711,Gt/yr,haas2020,observed
1998,N,biomass,16.79842385,Gt/yr,krausmann2018,observed
1998,N,biomass,17.30698709,Gt/yr,krausmann2009,observed
1998,N,biomass,18.47580187,Gt/yr,unep_irp,observed
1998,N,biomass,16.79842385,Gt/yr,haas2020,observed
1999,N,biomass,17.04088603,Gt/yr,krausmann2018,observed
1999,N,biomass,17.66702665,Gt/yr,krausmann2009,observed
1999,N,biomass,18.70684707,Gt/yr,unep_irp,observed
1999,N,biomass,17.04088603,Gt/yr,haas2020,observed
2000,N,biomass,17.14054848,Gt/yr,krausmann2018,observed
2000,N,biomass,17.79958355,Gt/yr,krausmann2009,observed
2000,N,biomass,18.80603053,Gt/yr,unep_irp,observed
2000,N,biomass,17.14054848,Gt/yr,haas2020,observed
2001,N,biomass,17.22129193,Gt/yr,krausmann2018,observed
2001,N,biomass,17.84443818,Gt/yr,krausmann2009,observed
2001,N,biomass,18.96209263,Gt/yr,unep_irp,observed
2001,N,biomass,17.22129193,Gt/yr,haas2020,observed
2002,N,biomass,17.41902762,Gt/yr,krausmann2018,observed
2002,N,biomass,18.07533865,Gt/yr,krausmann2009,observed
2002,N,biomass,19.1347034,Gt/yr,unep_irp,observed
2002,N,biomass,17.41902762,Gt/yr,haas2020,observed
2003,N,biomass,17.73274993,Gt/yr,krausmann2018,observed
2003,N,biomass,18.31308161,Gt/yr,krausmann2009,observed
2003,N,biomass,19.50462778,Gt/yr,unep_irp,observed
2003,N,biomass,17.73274993,Gt/yr,haas2020,observed
2004,N,biomass,18.38029679,Gt/yr,krausmann2018,observed
2004,N,biomass,18.92203895,Gt/yr,krausmann2009,observed
2004,N,biomass,20.20180337,Gt/yr,unep_irp,observed
2004,N,biomass,18.38029679,Gt/yr,haas2020,observed
2005,N,biomass,18.68878601,Gt/yr,krausmann2018,observed
2005,N,biomass,19.14199961,Gt/yr,krausmann2009,observed
2005,N,biomass,20.35605586,Gt/yr,unep_irp,observed
2005,N,biomass,18.68878601,Gt/yr,haas2020,observed
2006,N,biomass,19.02984543,Gt/yr,krausmann2018,observed
2006,N,biomass,19.4067684,Gt/yr,krausmann2009,observed
2006,N,biomass,20.69977717,Gt/yr,unep_irp,observed
2006,N,biomass,19.02984543,Gt/yr,haas2020,observed
2007,N,biomass,19.7396055,Gt/yr,krausmann2018,observed
2007,N,biomass,19.92053444,Gt/yr,krausmann2009,observed
2007,N,biomass,21.31715231,Gt/yr,unep_irp,observed
2007,N,biomass,19.7396055,Gt/yr,haas2020,observed
2008,N,biomass,20.38369123,Gt/yr,krausmann2018,observed
2008,N,biomass,20.42148273,Gt/yr,krausmann2009,observed
2008,N,biomass,22.07607589,Gt/yr,unep_irp,observed
2008,N,biomass,20.38369123,Gt/yr,haas2020,observed
2009,N,biomass,20.41650414,Gt/yr,krausmann2018,observed
2009,N,biomass,20.28118419,Gt/yr,krausmann2009,observed
2009,N,biomass,21.80793617,Gt/yr,unep_irp,observed
2009,N,biomass,20.41650414,Gt/yr,haas2020,observed
2010,N,biomass,20.81683143,Gt/yr,krausmann2018,observed
2010,N,biomass,22.13615439,Gt/yr,unep_irp,observed
2010,N,biomass,20.81683143,Gt/yr,haas2020,observed
2011,N,biomass,21.34257868,Gt/yr,krausmann2018,observed
2011,N,biomass,23.00233991,Gt/yr,unep_irp,observed
2011,N,biomass,21.34257868,Gt/yr,haas2020,observed
2012,N,biomass,21.53982488,Gt/yr,krausmann2018,observed
2012,N,biomass,23.14314909,Gt/yr,unep_irp,observed
2012,N,biomass,21.53982488,Gt/yr,haas2020,observed
2013,N,biomass,22.250732,Gt/yr,krausmann2018,observed
2013,N,biomass,23.99200328,Gt/yr,unep_irp,observed
2013,N,biomass,22.250732,Gt/yr,haas2020,observed
2014,N,biomass,22.52203074,Gt/yr,krausmann2018,observed
2014,N,biomass,24.36443376,Gt/yr,unep_irp,observed
2014,N,biomass,22.52203074,Gt/yr,haas2020,observed
2015,N,biomass,22.6824349,Gt/yr,krausmann2018,observed
2015,N,biomass,24.51546735,Gt/yr,unep_irp,observed
2015,N,biomass,22.6824349,Gt/yr,haas2020,observed
2016,N,biomass,24.83314096,Gt/yr,unep_irp,observed
2017,N,biomass,25.29760543,Gt/yr,unep_irp,observed
2018,N,biomass,25.35692118,Gt/yr,unep_irp,observed
2019,N,biomass,25.75305004,Gt/yr,unep_irp,observed
1900,N,fossil,0.9674449631,Gt/yr,krausmann2018,observed
1900,N,fossil,0.9689801835,Gt/yr,krausmann2009,observed
1900,N,fossil,0.9674449631,Gt/yr,haas2020,observed
1901,N,fossil,0.9945563339,Gt/yr,krausmann2018,observed
1901,N,fossil,0.9961328697,Gt/yr,krausmann2009,observed
1901,N,fossil,0.9945563339,Gt/yr,haas2020,observed
1902,N,fossil,1.016628579,Gt/yr,krausmann2018,observed
1902,N,fossil,1.018237614,Gt/yr,krausmann2009,observed
1902,N,fossil,1.016628579,Gt/yr,haas2020,observed
1903,N,fossil,1.114395693,Gt/yr,krausmann2018,observed
1903,N,fossil,1.116160368,Gt/yr,krausmann2009,observed
1903,N,fossil,1.114395693,Gt/yr,haas2020,observed
1904,N,fossil,1.125502716,Gt/yr,krausmann2018,observed
1904,N,fossil,1.127281163,Gt/yr,krausmann2009,observed
1904,N,fossil,1.125502716,Gt/yr,haas2020,observed
1905,N,fossil,1.188792326,Gt/yr,krausmann2018,observed
1905,N,fossil,1.190672881,Gt/yr,krausmann2009,observed
1905,N,fossil,1.188792326,Gt/yr,haas2020,observed
1906,N,fossil,1.280764473,Gt/yr,krausmann2018,observed
1906,N,fossil,1.282794559,Gt/yr,krausmann2009,observed
1906,N,fossil,1.280764473,Gt/yr,haas2020,observed
1907,N,fossil,1.417625727,Gt/yr,krausmann2018,observed
1907,N,fossil,1.41986729,Gt/yr,krausmann2009,observed
1907,N,fossil,1.417625727,Gt/yr,haas2020,observed
1908,N,fossil,1.349321262,Gt/yr,krausmann2018,observed
1908,N,fossil,1.351448098,Gt/yr,krausmann2009,observed
1908,N,fossil,1.349321262,Gt/yr,haas2020,observed
1909,N,fossil,1.40820668,Gt/yr,krausmann2018,observed
1909,N,fossil,1.410427411,Gt/yr,krausmann2009,observed
1909,N,fossil,1.40820668,Gt/yr,haas2020,observed
1910,N,fossil,1.473345563,Gt/yr,krausmann2018,observed
1910,N,fossil,1.4756663,Gt/yr,krausmann2009,observed
1910,N,fossil,1.473345563,Gt/yr,haas2020,observed
1911,N,fossil,1.503989375,Gt/yr,krausmann2018,observed
1911,N,fossil,1.506355432,Gt/yr,krausmann2009,observed
1911,N,fossil,1.503989375,Gt/yr,haas2020,observed
1912,N,fossil,1.584716221,Gt/yr,krausmann2018,observed
1912,N,fossil,1.587211727,Gt/yr,krausmann2009,observed
1912,N,fossil,1.584716221,Gt/yr,haas2020,observed
1913,N,fossil,1.699370061,Gt/yr,krausmann2018,observed
1913,N,fossil,1.702043392,Gt/yr,krausmann2009,observed
1913,N,fossil,1.699370061,Gt/yr,haas2020,observed
1914,N,fossil,1.529214891,Gt/yr,krausmann2018,observed
1914,N,fossil,1.531609643,Gt/yr,krausmann2009,observed
1914,N,fossil,1.529214891,Gt/yr,haas2020,observed
1915,N,fossil,1.514020971,Gt/yr,krausmann2018,observed
1915,N,fossil,1.516385327,Gt/yr,krausmann2009,observed
1915,N,fossil,1.514020971,Gt/yr,haas2020,observed
1916,N,fossil,1.629912112,Gt/yr,krausmann2018,observed
1916,N,fossil,1.632461005,Gt/yr,krausmann2009,observed
